type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
微信小程序,电商私域运营HZ[滨江区],欧美斯集团,10000,18000,经验3-5年,大专,"电商平台,内容社区 / 不需要融资 / 500-2000人",500-2000,内容社区/电商平台,"五险一金,全勤奖,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/df84824a7874483a8785a288d9efc02e.png,杭州
微信小程序,生鲜电商区域合伙人[富阳区],杭州盘古农业,11000,13000,经验1-3年,本科,电商平台 / 未融资 / 15-50人,15-50,电商平台,灵活度高,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
微信小程序,新媒体运营专员[西湖区],浙江紫金港控股集团有限公司,6000,8000,经验3-5年,本科,旅游｜出行 / 不需要融资 / 15-50人,15-50,旅游｜出行,"员工旅游,餐饮补贴",https://www.lgstatic.com/thumbnail_120x120/10/6ba1f9a0c10241d0b8bddb93709c3d12.png,杭州
微信小程序,博嘉科技-研发经理（前端）[拱墅区],杭州湖滨银泰in77,20000,35000,经验5-10年,本科,批发｜零售 / 不需要融资 / 150-500人,150-500,批发｜零售,"五险一金,餐饮补贴,带薪年假",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
微信小程序,运维开发[临平区],杭州橄榄树学校,10000,15000,经验1-3年,大专,无,未知,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/a6617ab3fd124cc3b130d180ea0db600.png,杭州
微信小程序,前端开发工程师[滨江区],先群科技,8000,14000,经验1-3年,大专,"移动互联网,企业服务 / 未融资 / 15-50人",15-50,软件服务｜咨询/vite/JavaScript/Vue/uniapp,前端,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/96/C2/CgotOVu8O1uAbNe7AAAWRgQ1Cds648.png,杭州
微信小程序,运营专员[上城区],杭州儒意服饰有限公司,8000,12000,经验3-5年,大专,无,未知,无,方案,https://www.lgstatic.com/thumbnail_120x120/10/34228e01de814e84b47e941068010cab.png,杭州
微信小程序,后端工程师[拱墅区],浙江雅保健康科技有限公司,12000,16000,经验1-3年,本科,金融业 / 不需要融资 / 15-50人,15-50,金融业,"五险一金,周末双休,餐饮补贴",https://www.lgstatic.com/thumbnail_120x120/10/4174eb63be8f4fa5b62bbd811019396d.png,杭州
微信小程序,NodeJS开发工程师[西湖区],多谱检测,4000,5000,经验在校,应届,"电商平台,内容社区 / 不需要融资 / 150-500人",150-500,内容社区/电商平台,"住房补贴,五险一金,高温补贴",https://www.lgstatic.com/thumbnail_120x120/10/d11cf8e8869c41bda192ffe76c4b3a7c.png,杭州
微信小程序,NodeJS开发工程师[西湖区],多谱检测,7000,14000,经验1-3年,本科,"电商平台,内容社区 / 不需要融资 / 150-500人",150-500,内容社区/电商平台,"绩效奖金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/d11cf8e8869c41bda192ffe76c4b3a7c.png,杭州
微信小程序,高级前端研发工程师（杭州）[滨江区],帕科科技,15000,30000,经验5-10年,本科,其他 / 不需要融资 / 150-500人,150-500,无,"五险一金,定期体检,下午茶",https://www.lgstatic.com/thumbnail_120x120/10/513267b4c2f94bffbdbc28a7d4d79e6d.png,杭州
微信小程序,web前端开发工程师[萧山区],杭州一真医疗器械有限公司,9000,15000,经验3-5年,本科,无,未知,无,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/10/c3adeaceec0144649fa384f346b8e372.png,杭州
微信小程序,客服专员[余杭区],美璟,3000,6000,经验不限,本科,"电商,其他 / 未融资 / 15-50人",15-50,软件服务｜咨询/电商平台,五险一金、双休、全勤奖、公司氛围融洽,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/52/A9/CgoB5l0UPfuAVfbyAADGIJ71vJY432.jpg,杭州
微信小程序,前端工程师[萧山区],亿蜂云,10000,15000,经验1-3年,本科,电商平台 / 未融资 / 15-50人,15-50,Web前端开发/小程序开发/电商平台/移动客户端开发,同事融洽 容易融入,https://www.lgstatic.com/thumbnail_120x120/10/ecd53d69a7d94a85949ec0367138baa2.png,杭州
微信小程序,前端开发工程师[西兴],灯盏科创,8000,12000,经验3-5年,本科,IT技术服务｜咨询 / 不需要融资 / 15-50人,15-50,新媒体/小程序开发/电商平台/移动客户端开发,专注新媒体技术开发领域,https://www.lgstatic.com/thumbnail_120x120/10/962276eaf89645249ff27bac2583929e.png,杭州
微信小程序,前后端开发工程师[钱塘区],浙江诺壹文化有限公司,12000,15000,经验3-5年,本科,游戏 / B轮 / 50-150人,50-150,社交平台/PHP/计算机相关专业,公司氛围好，发展空间大,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/6D/06/CgpEMlmuAfKAXnxyAAJU4A0EEa8042.png,杭州
微信小程序,前端开发工程师/兼职/外包[仓前],速卡科技,5000,10000,经验3-5年,本科,"移动互联网,信息安全 / A轮 / 15-50人",15-50,消费生活/Vue/uniapp/Web前端开发/小程序开发,兼职按项目结算,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/22/39/CgqKkVcUev2AasBfAAA-88PmZ-Q877.png,杭州
微信小程序,销售[余杭区],普阳电子,3000,6000,经验不限,不限,IT技术服务｜咨询 / 不需要融资 / 15-50人,15-50,新零售/电商平台,无压力,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
微信小程序,销售专员[余杭区],普阳电子,5000,9000,经验不限,不限,IT技术服务｜咨询 / 不需要融资 / 15-50人,15-50,新零售/电商平台,收益持久,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
微信小程序,前端实习生[北山],杭州纳帕科技有限公司,8000,10000,经验在校,应届,"企业服务,移动互联网 / 未融资 / 50-150人",50-150,软件服务｜咨询/211/985/Vue/Web前端开发,餐补，转正机会，岗位晋升,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/B0/6B/CgqKkVi34NSAAqXsAAANZ-eepQQ115.png,杭州
微信小程序,前端开发实习生[北山],杭州纳帕科技有限公司,8000,10000,经验在校,应届,"企业服务,移动互联网 / 未融资 / 50-150人",50-150,软件服务｜咨询/CSS/211/人工智能服务/985,餐补，晋升机会，转正机会,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/B0/6B/CgqKkVi34NSAAqXsAAANZ-eepQQ115.png,杭州
微信小程序,新媒体运营专员[余杭区],柳福食品,6000,10000,经验1-3年,大专,批发｜零售 / 未融资 / 50-150人,50-150,用户运营/批发｜零售/视频运营/产品运营,短视频运营、实体工厂支持,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/5A/1F/CioPOWFNNXSALar7AAAHDFwwI5A238.png,杭州
微信小程序,新媒体运营经理[滨江区],彼爱医疗,15000,25000,经验3-5年,本科,软件服务｜咨询 / A轮 / 50-150人,50-150,内容运营/互联网医疗,带薪年假、五险一金、扁平管理、岗位晋升,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/B8/D3/CgotOVwTPziAAVA-AADaQ7ifBwg650.png,杭州
微信小程序,医学运营[滨江区],彼爱医疗,11000,18000,经验3-5年,本科,软件服务｜咨询 / A轮 / 50-150人,50-150,内容运营/慢病管理/在线医疗/互联网医疗,带薪年假、五险一金、扁平管理、岗位晋升,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/B8/D3/CgotOVwTPziAAVA-AADaQ7ifBwg650.png,杭州
微信小程序,前端开发工程师[西兴],电魂网络,12000,20000,经验3-5年,本科,游戏 / 上市公司 / 500-2000人,500-2000,CSS/Vue/信息安全/Web前端开发/数据服务｜咨询,政府资源充足 ，技术团队大佬多多,https://www.lgstatic.com/thumbnail_120x120/image1/M00/00/1F/CgYXBlTUWGmAH0b1AABZ86K4gVU988.jpg,杭州
微信小程序,中级php开发工程师[萧山区],中惠科技,6000,7000,经验1-3年,大专,短视频 / 未融资 / 少于15人,15,新零售/计算机相关专业/电商平台,期待你的加入,https://www.lgstatic.com/thumbnail_120x120/i/image2/M00/47/A9/CgoB5lrawIaAc0v-AABGGWkP3f8758.jpg,杭州
.NET,.net开发工程师[滨江区],平航科技,6000,10000,经验1-3年,大专,无,未知,无,"五险一金,高温补贴,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/3d53b2f7e94847d89e849de2a6e80b81.png,杭州
.NET,.net开发工程师[上城区],问点事,6000,12000,经验不限,大专,"软件服务｜咨询,数据服务｜咨询,IT技术服务｜咨询 / 未融资 / 15-50人",15-50,软件服务｜咨询/IT技术服务｜咨询,五险一金 每年体检 年终双倍工资,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/41/81/Cgp9HWCsp1KAM1LEAAAFldD6eEw482.png,杭州
.NET,.net程序员/软件开发实习生[大关],杭州芸景网络科技有限公司—恒久,3000,6000,经验不限,本科,软件服务｜咨询 / 不需要融资 / 15-50人,15-50,软件服务｜咨询,"社保,住宿或补贴,节日福利,聚餐旅游",https://www.lgstatic.com/thumbnail_120x120/i/image/M00/01/26/CgqKkVZhOVCATXjUAADci0FBNkU304.png,杭州
.NET,软件工程师.NET[上城区],杭州馨同科技有限公司,5000,9000,经验1-3年,大专,无,未知,无,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/784dda1f29fd4233b1204e06f35dda0c.png,杭州
.NET,.NET软件开发工程师[上城区],浙江龙腾畅想软件有限公司,10000,15000,经验1-3年,本科,无,未知,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/e528b7f42c3d41e892d4deff4a7819ca.png,杭州
.NET,.net core开发工程师[余杭区],迅实科技,10000,15000,经验3-5年,本科,制造业 / 不需要融资 / 500-2000人,500-2000,制造业,"绩效奖金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/6dd3d8f4db2d40218a97ff7b45f258ab.png,杭州
.NET,.NET开发工程师[西湖区],杭州士腾科技有限公司,8000,15000,经验1-3年,本科,其他 / 不需要融资 / 150-500人,150-500,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/766ed374fbdc4ff4a51f8209d8f669f6.png,杭州
.NET,.net高级开发工程师[西兴],宁波市商仓供应链有限公司,12000,24000,经验5-10年,本科,物流平台 / 未融资 / 50-150人,50-150,计算机相关专业/物流｜运输,周末双休,https://www.lgstatic.com/thumbnail_120x120/10/0f68ba2927684a4cb53a810dbdc06d53.png,杭州
.NET,.net开发工程师[西湖区],恒天软件,10000,16000,经验1-3年,本科,IT技术服务｜咨询 / 不需要融资 / 2000人以上,2000,IT技术服务｜咨询,六险一金，双休,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/36/35/CgpEMlk_QRmAY-chAAAzjDCdnrE275.png,杭州
.NET,.net研发工程师[西溪],星诚思弘,10000,12000,经验1-3年,本科,软件服务｜咨询 / 不需要融资 / 少于15人,15,软件服务｜咨询,新发展中公司，资源项目较多，前景可观,https://www.lgstatic.com/thumbnail_120x120/10/e70d0071a3204d7695e90bd832083f84.png,杭州
.NET,.net开发工程师[长河],海博拓天,13000,18000,经验3-5年,本科,"内容社区,社交平台,电商平台 / 不需要融资 / 150-500人",150-500,BS架构/oracle/IT技术服务｜咨询/计算机相关专业,供应链系统,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
.NET,.NET高级工程师[西湖],声德科技,9000,18000,经验3-5年,本科,IT技术服务｜咨询 / 不需要融资 / 15-50人,15-50,软件服务｜咨询/IT技术服务｜咨询,五险一金、绩效奖金、带薪休假、体检、节日福利,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/10/FD/Ciqc1F7LdjWAQRitAAASvWLnYgU251.jpg,杭州
.NET,.net开发工程师[拱墅区],德明影视,16000,20000,经验3-5年,大专,"影视｜动漫,音频｜视频媒体 / 未融资 / 15-50人",15-50,影视｜动漫/团队管理经验/音频｜视频媒体/计算机相关专业,.net,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
.NET,.net开发工程师[西溪],杭州云策,9000,12000,经验1-3年,大专,IT技术服务｜咨询 / 未融资 / 15-50人,15-50,软件服务｜咨询/IT技术服务｜咨询,领导好，五险一金，周末双休，补充商业医疗险,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/3B/27/Cgp3O1drSkCAD9a4AAFYPi8HxPE719.png,杭州
.NET,.net开发工程师[西溪],牛股王,15000,25000,经验3-5年,大专,"内容资讯,新媒体 / D轮及以上 / 150-500人",150-500,岗位晋升/扁平管理/领导好/美女多,团队氛围好，激励机制，团建多，五险一金，双休,https://www.lgstatic.com/thumbnail_120x120/image1/M00/00/1F/Cgo8PFTUWGqAPk6RAACkWTRnMNU011.png,杭州
.NET,.net开发工程师[钱塘区],浮德光电,20000,30000,经验5-10年,本科,"人工智能,工具 / 不需要融资 / 150-500人",150-500,JAVA/软件服务｜咨询,六险一金/带薪年假等。,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/84/88/CioPOWKVkpOAZ354AAAIrd1GvQc620.png,杭州
.NET,.net开发工程师[宁围],墨圜科技,8000,16000,经验3-5年,本科,"工具类产品,生活服务 / 未融资 / 15-50人",15-50,房地产｜建筑｜物业/软件服务｜咨询,六险一金 周末双休 行业领先科技,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/83/2E/Cgp9HWKEm4iANGIEAAAbNAb4OC8279.png,杭州
.NET,.net开发工程师[西湖],声德科技,6000,8000,经验在校,应届,IT技术服务｜咨询 / 不需要融资 / 15-50人,15-50,软件服务｜咨询/IT技术服务｜咨询,工作能力强提前转正,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/10/FD/Ciqc1F7LdjWAQRitAAASvWLnYgU251.jpg,杭州
.NET,.net开发工程师[上城区],问点事,3000,5000,经验在校,应届,"软件服务｜咨询,数据服务｜咨询,IT技术服务｜咨询 / 未融资 / 15-50人",15-50,软件服务｜咨询/IT技术服务｜咨询,五险一金 每年体检 年终双倍工资,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/41/81/Cgp9HWCsp1KAM1LEAAAFldD6eEw482.png,杭州
.NET,.net软件开发[大关],杭州芸景网络科技有限公司—恒久,5000,9000,经验在校,应届,软件服务｜咨询 / 不需要融资 / 15-50人,15-50,软件服务｜咨询/C#/.NET/数据库/ASP,"社保,住宿,旅游,各福利补贴",https://www.lgstatic.com/thumbnail_120x120/i/image/M00/01/26/CgqKkVZhOVCATXjUAADci0FBNkU304.png,杭州
.NET,.net开发工程师[余杭区],深信科技,7000,10000,经验1年以下,本科,"移动互联网,数据服务 / 未融资 / 少于15人",15,软件服务｜咨询/在线医疗,"上升空间,股票期权,工作氛围",https://www.lgstatic.com/thumbnail_120x120/i/image2/M00/41/4E/CgotOVq-C3GAOC_TAAAdGEUmqJQ731.jpg,杭州
.NET,.net开发工程师[萧山区],天财软件,7000,14000,经验不限,不限,IT技术服务｜咨询 / 不需要融资 / 15-50人,15-50,数学/统计学相关专业/c#/软件服务｜咨询/大数据开发经验/IT技术服务｜咨询,net,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/04/85/Cgp3O1bIZySAeoAgAABRtZ75Vz4021.png,杭州
.NET,.net开发工程师[大关],杭州芸景网络科技有限公司—恒久,10000,20000,经验1-3年,大专,软件服务｜咨询 / 不需要融资 / 15-50人,15-50,软件服务｜咨询/计算机相关专业,高薪,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/01/26/CgqKkVZhOVCATXjUAADci0FBNkU304.png,杭州
.NET,.net开发工程师[拱墅区],杭州芸景网络科技有限公司,10000,15000,经验1-3年,大专,软件服务｜咨询 / 不需要融资 / 15-50人,15-50,软件服务｜咨询/计算机相关专业,高薪且能学到东西,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/67/D2/Cgp9HWG68WqABetBAAAFnmTU9sk485.png,杭州
.NET,.net开发工程师[钱塘区],职邦信息,12000,16000,经验3-5年,大专,IT技术服务｜咨询 / 未融资 / 150-500人,150-500,mes/IT技术服务｜咨询/计算机相关专业,双休，五险一金,https://www.lgstatic.com/thumbnail_120x120/10/e8496f077fed47ca8ff5be6746c212bc.png,杭州
.NET,.net后端开发工程师[江南],准到科技,8000,15000,经验1-3年,本科,"企业服务,移动互联网 / 未融资 / 15-50人",15-50,工具类产品,快乐中成长,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/2C/E3/CgpFT1kzfMCAdm5aAAAPj5tH2Ao084.png,杭州
.NET,.net后端开发工程师[勾庄],心众合,12000,15000,经验3-5年,本科,其他 / 不需要融资 / 15-50人,15-50,房地产｜建筑｜物业/人工智能服务,发展前景好，团队年轻,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/67/B4/CgotOVtEmBGAI0YAAAVSjfE3hKo655.jpg,杭州
.NET,.net业务架构师[钱塘区],科瀚纳人力资源,53000,77000,经验10年以上,本科,企业服务 / 未融资 / 500-2000人,500-2000,软件服务｜咨询,发展前景好,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/6A/1C/Cgp9HWHNB0KAVSjBAAAHkV-gVbw529.png,杭州
.NET,软件开发主管[钱塘区],路格科技,15000,23000,经验5-10年,本科,其他 / 不需要融资 / 50-150人,50-150,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/d0f5814e93354d1b8505f1e13632864a.png,杭州
.NET,数字化项目经理[滨江区],SGS通标杭州分公司,30000,35000,经验5-10年,本科,其他 / 不需要融资 / 500-2000人,500-2000,无,方案,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
.NET,.net开发工程师[上塘],杭州芸景网络科技有限公司—恒久,13000,18000,经验1-3年,本科,软件服务｜咨询 / 不需要融资 / 15-50人,15-50,C#/软件服务｜咨询/医疗｜保健｜美容/计算机相关专业,自研 高薪,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/01/26/CgqKkVZhOVCATXjUAADci0FBNkU304.png,杭州
.NET,软件工程师（创新中心）[滨江区],杭州乔戈里科技有限公司,15000,20000,经验1-3年,硕士,无,未知,无,"五险一金,全勤奖,加班餐补",https://www.lgstatic.com/thumbnail_120x120/10/6cb53f54de8f48fb889ba43c282b2804.png,杭州
.NET,软件开发实习生[滨江区],杭州乔戈里科技有限公司,4000,5000,经验在校,应届,无,未知,无,"五险一金,员工旅游,股票期权",https://www.lgstatic.com/thumbnail_120x120/10/6cb53f54de8f48fb889ba43c282b2804.png,杭州
.NET,IT主管[钱塘区],MGH,10000,20000,经验5-10年,本科,无,未知,无,"管理规范,培训",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
.NET,PCIe资深工程师[余杭区],进迭时空,23000,46000,经验5-10年,本科,无,未知,无,"员工旅游,周末双休,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/3a04cd5e32aa4f4cb075a7656fc0f37a.png,杭州
.NET,测试工程师（通信FAE）[余杭区],创信测试技术（深圳）有限公司,12000,24000,经验3-5年,本科,无,未知,无,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
.NET,labview软件工程师[钱塘区],沃镭智能,12000,15000,经验1-3年,本科,新能源汽车制造 / 不需要融资 / 500-2000人,500-2000,新能源汽车制造,"住房补贴,绩效奖金,团队氛围好",https://www.lgstatic.com/thumbnail_120x120/10/d9fcd28fe7764977831d1e509d794783.png,杭州
.NET,应用软件工程师[滨江区],Silergy,7000,12000,经验1-3年,本科,无,未知,无,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
.NET,IT主管[钱塘区],上海杰迈晶雅人力资源有限公司,15000,18000,经验5-10年,本科,其他 / 不需要融资 / 50-150人,50-150,无,"管理规范,方案",https://www.lgstatic.com/thumbnail_120x120/10/e4b42907f12842848921d457bf5a381d.png,杭州
.NET,软件开发工程师（业务开发，初级）[临安区],聚融医疗,10000,16000,经验1-3年,本科,无,未知,无,"五险一金,晋升空间,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/709b1f225ac94bcdbc32d011cfe4195a.png,杭州
.NET,软件工程师WMS/WCS[萧山区],杭可科技,9000,18000,经验3-5年,本科,其他 / 不需要融资 / 500-2000人,500-2000,无,"五险一金,定期体检,出国机会",https://www.lgstatic.com/thumbnail_120x120/10/d1646a2b64c1407eaee6ea6cc2dbf8ff.png,杭州
.NET,c#后端开发[西湖区],思弘,9000,12000,经验不限,本科,"数据服务,企业服务 / 未融资 / 少于15人",15,.NET/物联网,五险一金 带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/B3/D6/Cgp3O1i8-ueAOF0HAAAQo3DzKxA102.jpg,杭州
.NET,上位机软件工程师[萧山区],杭可科技,15000,25000,经验5-10年,本科,其他 / 不需要融资 / 500-2000人,500-2000,无,"五险一金,定期体检,出国机会",https://www.lgstatic.com/thumbnail_120x120/10/d1646a2b64c1407eaee6ea6cc2dbf8ff.png,杭州
.NET,后端实习生[拱墅区],SSW China,6000,10000,经验在校,应届,"移动互联网,企业服务 / 不需要融资 / 15-50人",15-50,软件服务｜咨询/.NET/专业服务｜咨询/.NET Core,考核转正；澳洲交换工作；优秀员工可雇主担保,https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/2F/7C/Cgq2xlqg3HSALv4FAAAQUbQSv6Y275.png,杭州
.NET,c#开发工程师[上城区],问点事,5000,7000,经验不限,大专,"软件服务｜咨询,数据服务｜咨询,IT技术服务｜咨询 / 未融资 / 15-50人",15-50,软件服务｜咨询/.NET/数据服务｜咨询,五险一金 每年体检 年终双倍工资,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/41/81/Cgp9HWCsp1KAM1LEAAAFldD6eEw482.png,杭州
.NET,软件工程师（杭州市区）[西溪],杭州众硅,20000,40000,经验1-3年,硕士,"制造业,智能硬件 / C轮 / 50-150人",50-150,制造业,国内半导体设备CMP领域领先企业,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/6B/44/CgotOV0-XqOAGxLlAAAjf42yxHA219.jpg,杭州
.NET,资深软件工程师（杭州市区）[临安市],杭州众硅,30000,50000,经验5-10年,硕士,"制造业,智能硬件 / C轮 / 50-150人",50-150,制造业,国内半导体设备CMP领域领先企业,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/6B/44/CgotOV0-XqOAGxLlAAAjf42yxHA219.jpg,杭州
.NET,信息技术负责人[金鸡路],慧橙新能源,30000,50000,经验5-10年,本科,"物联网,能源｜矿产｜环保,智能硬件 / B轮 / 50-150人",50-150,智能硬件/新能源汽车制造,能力优先，快速公平的晋升平台,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
.NET,研发项目经理[西溪],杭州云策,18000,25000,经验3-5年,本科,IT技术服务｜咨询 / 未融资 / 15-50人,15-50,软件服务｜咨询/PMP/IT技术服务｜咨询,团队氛围好，补充商业保险,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/3B/27/Cgp3O1drSkCAD9a4AAFYPi8HxPE719.png,杭州
.NET,c#开发工程师[上城区],问点事,13000,17000,经验3-5年,本科,"软件服务｜咨询,数据服务｜咨询,IT技术服务｜咨询 / 未融资 / 15-50人",15-50,房地产｜建筑｜物业/数据服务｜咨询/Python,周末双休、五险一金,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/41/81/Cgp9HWCsp1KAM1LEAAAFldD6eEw482.png,杭州
.NET,交付专员[西溪],上上签,10000,16000,经验1-3年,本科,工具类产品 / C轮 / 150-500人,150-500,软件服务｜咨询/工具类产品,中国电子签约云平台的领跑者,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/21/85/CgotOVy-rsWAG1IGAAAoS_Ls5zQ013.jpg,杭州
.NET,后端开发工程师[临平],阿里巴巴-新零售技术事业群,10000,15000,经验在校,应届,电商平台 / 上市公司 / 2000人以上,2000,JAVA/电商平台,大淘宝技术、大流量高并发挑战、前景广阔,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/15/A7/CgqCHl7Uf0qAVFjGAAAM2xYJ2LY154.png,杭州
.NET,对日软件开发工程师[滨江区],东忠科技,20000,30000,经验1-3年,本科,软件开发 / 上市公司 / 500-2000人,500-2000,JAVA/IT技术服务｜咨询,日本出差,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/AE/8C/CgoB5l3gy6yAQtClAABkx5RmnDk490.JPG,杭州
.NET,开发管理 (rpa架构师) (各业务线)[西溪],浙商期货有限公司,15000,30000,经验不限,本科,金融 / 不需要融资 / 500-2000人,500-2000,金融业,年终奖金、餐费补贴、五险一金、周末双休等,https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/29/25/Cgq2xlqcpsKALSqGAAAHGgiivq4472.jpg,杭州
.NET,后端开发工程师[萧山区],通瑞达,18000,36000,经验3-5年,本科,"移动互联网,其他 / 不需要融资 / 150-500人",150-500,sitecore/.net core/Redis/汽车交易平台,挑战领域，机会多,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,杭州
.NET,abap开发工程师[西兴],杭州荣膺科技,15000,20000,经验3-5年,本科,移动互联网 / 未融资 / 150-500人,150-500,新能源汽车制造,五险一金,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/F3/86/CgotOVyAtLOAAmCWAAAD-ZKaesE926.png,杭州
.NET,C#/工程师[江南],景业智能,20000,30000,经验3-5年,本科,智能硬件 / 不需要融资 / 150-500人,150-500,智能硬件,发展平台、福利体检、生日会、高温费等,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/71/B4/Cgp9HWIN8xmAPPMXAAAV4omeYY0606.png,杭州
.NET,嵌入式软件工程师[余杭区],微泰医疗,15000,25000,经验1-3年,本科,制造业 / C轮 / 150-500人,150-500,C++/人工智能服务/物联网,有发展前景，产品先进，世界领先,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/AE/32/CgotOV3fZvqABjLNAAALSeLwcDs568.png,杭州
.NET,后端开发-实习生[余杭区],扁鹊健康,4000,5000,经验在校,应届,"数据服务｜咨询,人工智能服务 / 不需要融资 / 50-150人",50-150,在线医疗/java开发实习生,医疗健康,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/08/B6/Ciqc1F67YEuAWTAXAACESvsdtIc345.jpg,杭州
.NET,c#开发工程师[上城区],问点事,3000,5000,经验在校,应届,"软件服务｜咨询,数据服务｜咨询,IT技术服务｜咨询 / 未融资 / 15-50人",15-50,软件服务｜咨询/.NET/IT技术服务｜咨询,五险一金 每年体检 年终双倍工资,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/41/81/Cgp9HWCsp1KAM1LEAAAFldD6eEw482.png,杭州
.NET,软件开发实习生[临平区],陆港科技,1000,2000,经验在校,应届,"电商,移动互联网 / 不需要融资 / 15-50人",15-50,软件服务｜咨询/电商平台,"双休,年金,晋升快,期权",https://www.lgstatic.com/thumbnail_120x120/i/image/M00/4B/C7/CgqKkVegYUCALEHDAAAhoUjmyEo019.png,杭州
.NET,国际会计经理[北山],天普企业管理咨询,17000,23000,经验5-10年,本科,专业服务｜咨询 / 不需要融资 / 15-50人,15-50,金融业,假期多，外企工作氛围好，2+2模式政策，加班费,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/5C/36/Ciqc1F-BMfOAA__yAAAzaHyU3cc860.jpg,杭州
.NET,ue4开发工程师[长河],高凡人才咨询,40000,80000,经验10年以上,硕士,专业服务｜咨询 / 未融资 / 500-2000人,500-2000,JAVA/软件服务｜咨询/工具类产品,薪资开放，急招,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/51/0E/Cgp9HWEDuCKAZAQ3AAAzsv88GcQ831.jpg,杭州
